Chart Recorder Data File Fri, Feb 7, 2025 12:40 PM
Time (s)	Position (m)  
11:39:05.846	0.049000
11:39:06.846	0.049000
11:39:07.846	0.049000
11:39:08.845	0.050000
11:39:09.845	0.051000
11:39:10.846	0.051000
11:39:11.846	0.050000
11:39:12.845	0.051000
11:39:13.845	0.051000
11:39:14.846	0.051000
11:39:15.846	0.053000
11:39:16.846	0.052000
11:39:17.846	0.053000
11:39:18.846	0.054000
11:39:19.846	0.054000
11:39:20.845	0.054000
11:39:21.846	0.054000
11:39:22.846	0.054000
11:39:23.846	0.055000
11:39:24.846	0.055000
11:39:25.846	0.058000
11:39:26.845	0.056000
11:39:27.846	0.057000
11:39:28.846	0.057000
11:39:29.846	0.057000
11:39:30.846	0.058000
11:39:31.845	0.058000
11:39:32.845	0.058000
11:39:33.846	0.058000
11:39:34.845	0.059000
11:39:35.845	0.059000
11:39:36.845	0.060000
11:39:37.846	0.060000
11:39:38.845	0.060000
11:39:39.846	0.060000
11:39:40.846	0.060000
11:39:41.846	0.061000
11:39:42.846	0.061000
11:39:43.845	0.061000
11:39:44.846	0.061000
11:39:45.846	0.062000
11:39:46.846	0.062000
11:39:47.846	0.063000
11:39:48.845	0.063000
11:39:49.846	0.063000
11:39:50.845	0.063000
11:39:51.845	0.063000
11:39:52.846	0.064000
11:39:53.845	0.064000
11:39:54.846	0.064000
11:39:55.846	0.066000
11:39:56.846	0.064000
11:39:57.846	0.067000
11:39:58.846	0.066000
11:39:59.845	0.066000
11:40:00.845	0.066000
11:40:01.846	0.066000
11:40:02.846	0.066000
11:40:03.845	0.067000
11:40:04.846	0.067000
11:40:05.845	0.067000
11:40:06.846	0.067000
11:40:07.845	0.067000
11:40:08.846	0.067000
11:40:09.846	0.067000
11:40:10.846	0.067000
11:40:11.845	0.067000
11:40:12.845	0.067000
11:40:13.845	0.067000
11:40:14.846	0.067000
11:40:15.846	0.069000
11:40:16.845	0.067000
11:40:17.845	0.069000
11:40:18.846	0.069000
11:40:19.846	0.069000
11:40:20.846	0.068000
11:40:21.846	0.068000
11:40:22.846	0.068000
11:40:23.846	0.068000
11:40:24.846	0.071000
11:40:25.846	0.071000
11:40:26.846	0.068000
11:40:27.846	0.068000
11:40:28.846	0.068000
11:40:29.845	0.069000
11:40:30.846	0.068000
11:40:31.846	0.068000
11:40:32.846	0.068000
11:40:33.846	0.068000
11:40:34.845	0.068000
11:40:35.846	0.068000
11:40:36.845	0.068000
11:40:37.845	0.068000
11:40:38.846	0.070000
11:40:39.846	0.068000
11:40:40.846	0.068000
11:40:41.846	0.068000
11:40:42.845	0.067000
11:40:43.846	0.067000
11:40:44.846	0.067000
11:40:45.846	0.067000
11:40:46.846	0.067000
11:40:47.846	0.067000
11:40:48.846	0.067000
11:40:49.846	0.067000
11:40:50.846	0.066000
11:40:51.846	0.067000
11:40:52.846	0.067000
11:40:53.846	0.066000
11:40:54.846	0.066000
11:40:55.846	0.066000
11:40:56.846	0.066000
11:40:57.846	0.066000
11:40:58.846	0.066000
11:40:59.846	0.066000
11:41:00.846	0.066000
11:41:01.846	0.065000
11:41:02.846	0.064000
11:41:03.846	0.064000
11:41:04.846	0.064000
11:41:05.846	0.063000
11:41:06.846	0.063000
11:41:07.846	0.063000
11:41:08.846	0.063000
11:41:09.846	0.063000
11:41:10.847	0.063000
11:41:11.846	0.062000
11:41:12.846	0.062000
11:41:13.847	0.062000
11:41:14.846	0.062000
11:41:15.846	0.061000
11:41:16.846	0.061000
11:41:17.846	0.061000
11:41:18.846	0.060000
11:41:19.846	0.060000
11:41:20.846	0.060000
11:41:21.846	0.060000
11:41:22.846	0.060000
11:41:23.847	0.059000
11:41:24.846	0.059000
11:41:25.847	0.059000
11:41:26.846	0.058000
11:41:27.847	0.058000
11:41:28.846	0.059000
11:41:29.846	0.057000
11:41:30.847	0.057000
11:41:31.847	0.057000
11:41:32.846	0.057000
11:41:33.847	0.056000
11:41:34.846	0.058000
11:41:35.846	0.055000
11:41:36.846	0.055000
11:41:37.846	0.055000
11:41:38.846	0.054000
11:41:39.846	0.054000
11:41:40.846	0.054000
11:41:41.846	0.054000
11:41:42.847	0.053000
11:41:43.847	0.053000
11:41:44.846	0.054000
11:41:45.847	0.052000
11:41:46.846	0.052000
11:41:47.846	0.051000
11:41:48.846	0.052000
11:41:49.846	0.052000
11:41:50.847	0.051000
11:41:51.846	0.051000
11:41:52.846	0.050000
11:41:53.846	0.050000
11:41:54.846	0.049000
11:41:55.847	0.049000
11:41:56.847	0.049000
11:41:57.846	0.049000
11:41:58.847	0.049000
11:41:59.847	0.048000
11:42:00.846	0.048000
11:42:01.846	0.047000
11:42:02.846	0.047000
11:42:03.846	0.047000
11:42:04.846	0.047000
11:42:05.846	0.046000
11:42:06.846	0.046000
11:42:07.846	0.045000
11:42:08.847	0.046000
11:42:09.846	0.045000
11:42:10.846	0.045000
11:42:11.846	0.045000
11:42:12.847	0.045000
11:42:13.846	0.044000
11:42:14.847	0.044000
11:42:15.847	0.044000
11:42:16.846	0.043000
11:42:17.846	0.043000
11:42:18.846	0.043000
11:42:19.847	0.043000
11:42:20.847	0.043000
11:42:21.846	0.042000
11:42:22.846	0.042000
11:42:23.847	0.042000
11:42:24.847	0.041000
11:42:25.846	0.041000
11:42:26.847	0.041000
11:42:27.846	0.040000
11:42:28.846	0.041000
11:42:29.847	0.040000
11:42:30.847	0.040000
11:42:31.847	0.040000
11:42:32.846	0.040000
11:42:33.847	0.039000
11:42:34.846	0.040000
11:42:35.847	0.040000
11:42:36.846	0.039000
11:42:37.846	0.039000
11:42:38.847	0.039000
11:42:39.846	0.039000
11:42:40.846	0.039000
11:42:41.846	0.038000
11:42:42.847	0.038000
11:42:43.847	0.038000
11:42:44.847	0.038000
11:42:45.847	0.038000
11:42:46.847	0.038000
11:42:47.846	0.038000
11:42:48.847	0.037000
11:42:49.846	0.039000
11:42:50.846	0.037000
11:42:51.846	0.037000
11:42:52.846	0.037000
11:42:53.847	0.038000
11:42:54.846	0.038000
11:42:55.847	0.037000
11:42:56.846	0.037000
11:42:57.847	0.037000
11:42:58.847	0.037000
11:42:59.846	0.037000
11:43:00.846	0.038000
11:43:01.847	0.037000
11:43:02.846	0.037000
11:43:03.846	0.037000
11:43:04.847	0.037000
11:43:05.846	0.037000
11:43:06.847	0.037000
11:43:07.847	0.038000
11:43:08.846	0.037000
11:43:09.846	0.037000
11:43:10.847	0.037000
11:43:11.847	0.039000
11:43:12.846	0.038000
11:43:13.847	0.038000
11:43:14.847	0.037000
11:43:15.847	0.037000
11:43:16.847	0.040000
11:43:17.846	0.040000
11:43:18.847	0.040000
11:43:19.847	0.038000
11:43:20.847	0.038000
11:43:21.847	0.039000
11:43:22.846	0.039000
11:43:23.847	0.041000
11:43:24.847	0.039000
11:43:25.847	0.039000
11:43:26.847	0.040000
11:43:27.846	0.039000
11:43:28.847	0.039000
11:43:29.846	0.039000
11:43:30.847	0.040000
11:43:31.847	0.040000
11:43:32.847	0.040000
11:43:33.847	0.040000
11:43:34.847	0.041000
11:43:35.846	0.041000
11:43:36.847	0.041000
11:43:37.847	0.043000
11:43:38.847	0.041000
11:43:39.846	0.041000
11:43:40.847	0.042000
11:43:41.847	0.042000
11:43:42.847	0.043000
11:43:43.847	0.043000
11:43:44.847	0.043000
11:43:45.847	0.043000
11:43:46.847	0.043000
11:43:47.846	0.043000
11:43:48.847	0.044000
11:43:49.847	0.044000
11:43:50.847	0.044000
11:43:51.847	0.045000
11:43:52.847	0.045000
11:43:53.847	0.045000
11:43:54.846	0.045000
11:43:55.847	0.045000
11:43:56.847	0.046000
11:43:57.847	0.046000
11:43:58.847	0.046000
11:43:59.847	0.047000
11:44:00.847	0.046000
11:44:01.847	0.047000
11:44:02.847	0.048000
11:44:03.847	0.047000
11:44:04.847	0.048000
11:44:05.847	0.049000
11:44:06.847	0.049000
11:44:07.847	0.049000
11:44:08.847	0.049000
11:44:09.847	0.050000
11:44:10.846	0.050000
11:44:11.847	0.050000
11:44:12.847	0.050000
11:44:13.847	0.050000
11:44:14.847	0.051000
11:44:15.847	0.051000
11:44:16.847	0.051000
11:44:17.847	0.051000
11:44:18.847	0.052000
11:44:19.846	0.052000
11:44:20.847	0.052000
11:44:21.847	0.052000
11:44:22.847	0.052000
11:44:23.847	0.053000
11:44:24.847	0.053000
11:44:25.847	0.053000
11:44:26.847	0.054000
11:44:27.847	0.055000
11:44:28.847	0.054000
11:44:29.847	0.055000
11:44:30.847	0.056000
11:44:31.847	0.056000
11:44:32.847	0.057000
11:44:33.847	0.056000
11:44:34.847	0.056000
11:44:35.847	0.057000
11:44:36.847	0.059000
11:44:37.847	0.056000
11:44:38.847	0.057000
11:44:39.847	0.057000
11:44:40.847	0.058000
11:44:41.848	0.059000
11:44:42.847	0.058000
11:44:43.847	0.059000
11:44:44.847	0.059000
11:44:45.847	0.058000
11:44:46.847	0.059000
11:44:47.847	0.059000
11:44:48.847	0.059000
11:44:49.847	0.060000
11:44:50.847	0.060000
11:44:51.847	0.060000
11:44:52.847	0.060000
11:44:53.847	0.060000
11:44:54.847	0.060000
11:44:55.847	0.061000
11:44:56.847	0.060000
11:44:57.848	0.060000
11:44:58.847	0.060000
11:44:59.848	0.061000
11:45:00.847	0.062000
11:45:01.847	0.062000
11:45:02.847	0.063000
11:45:03.848	0.063000
11:45:04.848	0.062000
11:45:05.847	0.062000
11:45:06.847	0.064000
11:45:07.847	0.062000
11:45:08.847	0.063000
11:45:09.848	0.063000
11:45:10.847	0.063000
11:45:11.847	0.063000
11:45:12.848	0.063000
11:45:13.847	0.063000
11:45:14.848	0.063000
11:45:15.848	0.063000
11:45:16.847	0.064000
11:45:17.847	0.064000
11:45:18.847	0.064000
11:45:19.847	0.064000
11:45:20.848	0.064000
11:45:21.847	0.064000
11:45:22.847	0.064000
11:45:23.847	0.064000
11:45:24.847	0.064000
11:45:25.847	0.064000
11:45:26.848	0.064000
11:45:27.847	0.064000
11:45:28.848	0.066000
11:45:29.848	0.064000
11:45:30.848	0.064000
11:45:31.847	0.064000
11:45:32.847	0.064000
11:45:33.848	0.064000
11:45:34.847	0.064000
11:45:35.847	0.064000
11:45:36.848	0.064000
11:45:37.847	0.064000
11:45:38.847	0.064000
11:45:39.847	0.066000
11:45:40.847	0.064000
11:45:41.847	0.064000
11:45:42.847	0.066000
11:45:43.848	0.064000
11:45:44.848	0.064000
11:45:45.848	0.064000
11:45:46.847	0.064000
11:45:47.847	0.064000
11:45:48.848	0.064000
11:45:49.847	0.063000
11:45:50.847	0.063000
11:45:51.848	0.063000
11:45:52.848	0.063000
11:45:53.847	0.063000
11:45:54.848	0.063000
11:45:55.847	0.063000
11:45:56.848	0.063000
11:45:57.847	0.063000
11:45:58.847	0.063000
11:45:59.848	0.063000
11:46:00.848	0.063000
11:46:01.848	0.063000
11:46:02.847	0.062000
11:46:03.847	0.062000
11:46:04.848	0.063000
11:46:05.847	0.063000
11:46:06.847	0.062000
11:46:07.848	0.062000
11:46:08.848	0.062000
11:46:09.848	0.063000
11:46:10.847	0.063000
11:46:11.848	0.060000
11:46:12.847	0.060000
11:46:13.847	0.061000
11:46:14.847	0.060000
11:46:15.848	0.060000
11:46:16.848	0.060000
11:46:17.848	0.060000
11:46:18.848	0.060000
11:46:19.848	0.060000
11:46:20.847	0.060000
11:46:21.848	0.059000
11:46:22.848	0.059000
11:46:23.847	0.059000
11:46:24.848	0.059000
11:46:25.848	0.059000
11:46:26.847	0.058000
11:46:27.848	0.059000
11:46:28.848	0.059000
11:46:29.848	0.057000
11:46:30.848	0.057000
11:46:31.848	0.059000
11:46:32.848	0.056000
11:46:33.847	0.056000
11:46:34.847	0.056000
11:46:35.847	0.056000
11:46:36.848	0.056000
11:46:37.848	0.057000
11:46:38.848	0.056000
11:46:39.848	0.056000
11:46:40.847	0.056000
11:46:41.847	0.055000
11:46:42.848	0.055000
11:46:43.848	0.054000
11:46:44.848	0.054000
11:46:45.848	0.054000
11:46:46.848	0.053000
11:46:47.847	0.053000
11:46:48.848	0.053000
11:46:49.848	0.054000
11:46:50.848	0.054000
11:46:51.848	0.053000
11:46:52.848	0.053000
11:46:53.848	0.052000
11:46:54.848	0.052000
11:46:55.848	0.051000
11:46:56.848	0.051000
11:46:57.848	0.051000
11:46:58.848	0.051000
11:46:59.847	0.051000
11:47:00.848	0.050000
11:47:01.848	0.051000
11:47:02.848	0.050000
11:47:03.848	0.050000
11:47:04.848	0.050000
11:47:05.848	0.049000
11:47:06.847	0.049000
11:47:07.847	0.049000
11:47:08.848	0.049000
11:47:09.848	0.049000
11:47:10.847	0.049000
11:47:11.848	0.047000
11:47:12.848	0.048000
11:47:13.848	0.048000
11:47:14.848	0.047000
11:47:15.848	0.047000
11:47:16.848	0.047000
11:47:17.848	0.047000
11:47:18.848	0.047000
11:47:19.848	0.046000
11:47:20.848	0.046000
11:47:21.848	0.046000
11:47:22.848	0.046000
11:47:23.848	0.045000
11:47:24.848	0.045000
11:47:25.848	0.045000
11:47:26.848	0.045000
11:47:27.848	0.045000
11:47:28.848	0.045000
11:47:29.848	0.045000
11:47:30.848	0.044000
11:47:31.848	0.044000
11:47:32.847	0.044000
11:47:33.848	0.044000
11:47:34.848	0.044000
11:47:35.848	0.043000
11:47:36.848	0.043000
11:47:37.848	0.043000
11:47:38.848	0.044000
11:47:39.848	0.043000
11:47:40.848	0.043000
11:47:41.848	0.043000
11:47:42.848	0.042000
11:47:43.848	0.042000
11:47:44.848	0.042000
11:47:45.848	0.044000
11:47:46.848	0.042000
11:47:47.848	0.042000
11:47:48.848	0.042000
11:47:49.848	0.042000
11:47:50.848	0.042000
11:47:51.847	0.041000
11:47:52.848	0.041000
11:47:53.848	0.041000
11:47:54.848	0.041000
11:47:55.848	0.041000
11:47:56.848	0.041000
11:47:57.848	0.042000
11:47:58.848	0.041000
11:47:59.848	0.043000
11:48:00.848	0.041000
11:48:01.848	0.041000
11:48:02.848	0.041000
11:48:03.848	0.041000
11:48:04.848	0.041000
11:48:05.848	0.041000
11:48:06.848	0.041000
11:48:07.848	0.041000
11:48:08.848	0.041000
11:48:09.848	0.041000
11:48:10.848	0.041000
11:48:11.848	0.041000
11:48:12.848	0.041000
11:48:13.848	0.041000
11:48:14.848	0.041000
11:48:15.848	0.041000
11:48:16.848	0.043000
11:48:17.848	0.041000
11:48:18.849	0.041000
11:48:19.849	0.041000
11:48:20.848	0.042000
11:48:21.848	0.042000
11:48:22.848	0.041000
11:48:23.848	0.041000
11:48:24.848	0.042000
11:48:25.848	0.043000
11:48:26.848	0.043000
11:48:27.848	0.043000
11:48:28.848	0.042000
11:48:29.848	0.042000
11:48:30.848	0.042000
11:48:31.848	0.043000
11:48:32.848	0.042000
11:48:33.848	0.043000
11:48:34.849	0.043000
11:48:35.849	0.043000
11:48:36.848	0.043000
11:48:37.848	0.043000
11:48:38.848	0.043000
11:48:39.848	0.043000
11:48:40.848	0.043000
11:48:41.848	0.043000
11:48:42.848	0.045000
11:48:43.848	0.044000
11:48:44.849	0.044000
11:48:45.848	0.044000
11:48:46.848	0.044000
11:48:47.848	0.045000
11:48:48.848	0.044000
11:48:49.849	0.045000
11:48:50.848	0.045000
11:48:51.848	0.045000
11:48:52.849	0.045000
11:48:53.848	0.045000
11:48:54.848	0.046000
11:48:55.849	0.046000
11:48:56.848	0.046000
11:48:57.848	0.046000
11:48:58.849	0.046000
11:48:59.848	0.046000
11:49:00.848	0.047000
11:49:01.848	0.047000
11:49:02.848	0.047000
11:49:03.849	0.047000
11:49:04.848	0.047000
11:49:05.848	0.048000
11:49:06.849	0.047000
11:49:07.848	0.049000
11:49:08.848	0.048000
11:49:09.848	0.049000
11:49:10.848	0.049000
11:49:11.848	0.049000
11:49:12.848	0.049000
11:49:13.848	0.049000
11:49:14.849	0.049000
11:49:15.849	0.049000
11:49:16.848	0.049000
11:49:17.849	0.050000
11:49:18.849	0.050000
11:49:19.849	0.050000
11:49:20.848	0.051000
11:49:21.849	0.051000
11:49:22.848	0.051000
11:49:23.849	0.052000
11:49:24.849	0.052000
11:49:25.849	0.052000
11:49:26.848	0.052000
11:49:27.848	0.052000
11:49:28.848	0.052000
11:49:29.848	0.053000
11:49:30.849	0.053000
11:49:31.848	0.054000
11:49:32.848	0.053000
11:49:33.848	0.053000
11:49:34.848	0.053000
11:49:35.848	0.053000
11:49:36.849	0.055000
11:49:37.849	0.053000
11:49:38.848	0.054000
11:49:39.849	0.054000
11:49:40.848	0.055000
11:49:41.849	0.057000
11:49:42.849	0.055000
11:49:43.849	0.055000
11:49:44.848	0.055000
11:49:45.848	0.055000
11:49:46.849	0.055000
11:49:47.848	0.057000
11:49:48.849	0.057000
11:49:49.848	0.058000
11:49:50.848	0.057000
11:49:51.849	0.056000
11:49:52.848	0.057000
11:49:53.849	0.057000
11:49:54.848	0.057000
11:49:55.849	0.057000
11:49:56.849	0.059000
11:49:57.849	0.059000
11:49:58.848	0.059000
11:49:59.848	0.057000
11:50:00.848	0.058000
11:50:01.848	0.058000
11:50:02.849	0.058000
11:50:03.849	0.058000
11:50:04.849	0.058000
11:50:05.848	0.058000
11:50:06.848	0.059000
11:50:07.849	0.059000
11:50:08.848	0.058000
11:50:09.848	0.059000
11:50:10.848	0.059000
11:50:11.848	0.059000
11:50:12.849	0.059000
11:50:13.849	0.059000
11:50:14.848	0.059000
11:50:15.849	0.059000
11:50:16.849	0.059000
11:50:17.848	0.060000
11:50:18.849	0.059000
11:50:19.849	0.060000
11:50:20.849	0.060000
11:50:21.849	0.060000
11:50:22.848	0.060000
11:50:23.848	0.060000
11:50:24.849	0.060000
11:50:25.848	0.060000
11:50:26.849	0.060000
11:50:27.848	0.060000
11:50:28.848	0.062000
11:50:29.849	0.060000
11:50:30.849	0.060000
11:50:31.849	0.060000
11:50:32.848	0.060000
11:50:33.849	0.061000
11:50:34.849	0.060000
11:50:35.849	0.060000
11:50:36.849	0.060000
11:50:37.849	0.062000
11:50:38.849	0.060000
11:50:39.849	0.060000
11:50:40.849	0.060000
11:50:41.849	0.060000
11:50:42.848	0.060000
11:50:43.849	0.060000
11:50:44.849	0.060000
11:50:45.849	0.060000
11:50:46.848	0.060000
11:50:47.849	0.060000
11:50:48.849	0.060000
11:50:49.849	0.060000
11:50:50.849	0.062000
11:50:51.849	0.060000
11:50:52.849	0.062000
11:50:53.849	0.060000
11:50:54.849	0.060000
11:50:55.849	0.060000
11:50:56.849	0.060000
11:50:57.849	0.060000
11:50:58.849	0.060000
11:50:59.849	0.060000
11:51:00.849	0.060000
11:51:01.849	0.060000
11:51:02.849	0.060000
11:51:03.849	0.059000
11:51:04.849	0.060000
11:51:05.849	0.059000
11:51:06.849	0.059000
11:51:07.849	0.059000
11:51:08.849	0.059000
11:51:09.849	0.059000
11:51:10.849	0.059000
11:51:11.849	0.058000
11:51:12.849	0.059000
11:51:13.849	0.059000
11:51:14.849	0.059000
11:51:15.849	0.059000
11:51:16.849	0.058000
11:51:17.849	0.058000
11:51:18.849	0.058000
11:51:19.849	0.057000
11:51:20.849	0.058000
11:51:21.849	0.057000
11:51:22.849	0.060000
11:51:23.849	0.057000
11:51:24.849	0.058000
11:51:25.848	0.057000
11:51:26.849	0.056000
11:51:27.849	0.057000
11:51:28.849	0.057000
11:51:29.849	0.057000
11:51:30.849	0.057000
11:51:31.849	0.056000
11:51:32.849	0.056000
11:51:33.849	0.056000
11:51:34.849	0.057000
11:51:35.849	0.057000
11:51:36.849	0.057000
11:51:37.849	0.056000
11:51:38.849	0.055000
11:51:39.849	0.056000
11:51:40.849	0.055000
11:51:41.849	0.055000
11:51:42.849	0.054000
11:51:43.850	0.057000
11:51:44.849	0.054000
11:51:45.849	0.053000
11:51:46.849	0.054000
11:51:47.849	0.053000
11:51:48.849	0.053000
11:51:49.849	0.054000
11:51:50.849	0.054000
11:51:51.849	0.053000
11:51:52.850	0.054000
11:51:53.849	0.054000
11:51:54.850	0.053000
11:51:55.849	0.052000
11:51:56.849	0.052000
11:51:57.849	0.052000
11:51:58.849	0.051000
11:51:59.849	0.052000
11:52:00.850	0.052000
11:52:01.849	0.052000
11:52:02.849	0.052000
11:52:03.849	0.053000
11:52:04.849	0.051000
11:52:05.849	0.051000
11:52:06.849	0.051000
11:52:07.849	0.050000
11:52:08.849	0.050000
11:52:09.849	0.050000
11:52:10.849	0.050000
11:52:11.849	0.050000
11:52:12.850	0.050000
11:52:13.850	0.049000
11:52:14.849	0.049000
11:52:15.850	0.049000
11:52:16.849	0.049000
11:52:17.849	0.049000
11:52:18.849	0.049000
11:52:19.849	0.049000
11:52:20.849	0.049000
11:52:21.850	0.049000
11:52:22.850	0.047000
11:52:23.849	0.049000
11:52:24.849	0.048000
11:52:25.849	0.048000
11:52:26.849	0.048000
11:52:27.849	0.047000
11:52:28.850	0.047000
11:52:29.850	0.047000
11:52:30.849	0.047000
11:52:31.849	0.047000
11:52:32.849	0.047000
11:52:33.849	0.047000
11:52:34.850	0.047000
11:52:35.850	0.047000
11:52:36.849	0.046000
11:52:37.849	0.047000
11:52:38.849	0.047000
11:52:39.850	0.047000
11:52:40.849	0.046000
11:52:41.849	0.046000
11:52:42.850	0.046000
11:52:43.849	0.046000
11:52:44.850	0.046000
11:52:45.850	0.046000
11:52:46.849	0.045000
11:52:47.850	0.045000
11:52:48.850	0.045000
11:52:49.849	0.045000
11:52:50.849	0.045000
11:52:51.850	0.045000
11:52:52.849	0.045000
11:52:53.849	0.045000
11:52:54.849	0.045000
11:52:55.850	0.045000
11:52:56.849	0.045000
11:52:57.850	0.045000
11:52:58.849	0.045000
11:52:59.849	0.045000
11:53:00.849	0.045000
11:53:01.850	0.044000
11:53:02.850	0.044000
11:53:03.849	0.044000
11:53:04.849	0.044000
11:53:05.850	0.044000
11:53:06.849	0.044000
11:53:07.849	0.044000
11:53:08.850	0.045000
11:53:09.849	0.044000
11:53:10.849	0.044000
11:53:11.850	0.044000
11:53:12.849	0.044000
11:53:13.849	0.044000
11:53:14.849	0.044000
11:53:15.849	0.045000
11:53:16.849	0.045000
11:53:17.849	0.044000
11:53:18.849	0.044000
11:53:19.850	0.044000
11:53:20.849	0.044000
11:53:21.849	0.044000
11:53:22.849	0.046000
11:53:23.849	0.044000
11:53:24.850	0.044000
11:53:25.849	0.045000
11:53:26.849	0.045000
11:53:27.849	0.045000
11:53:28.849	0.045000
11:53:29.849	0.045000
11:53:30.850	0.045000
11:53:31.850	0.045000
11:53:32.850	0.045000
11:53:33.850	0.045000
11:53:34.850	0.045000
11:53:35.849	0.045000
11:53:36.849	0.046000
11:53:37.849	0.045000
11:53:38.849	0.045000
11:53:39.850	0.046000
