Chart Recorder Data File Fri, Feb 7, 2025 12:38 PM
Time (s)	Position (m)  
11:42:43.647	0.200000
11:42:44.647	0.199000
11:42:45.647	0.199000
11:42:46.647	0.199000
11:42:47.647	0.199000
11:42:48.647	0.198000
11:42:49.647	0.198000
11:42:50.647	0.198000
11:42:51.647	0.198000
11:42:52.647	0.197000
11:42:53.647	0.197000
11:42:54.647	0.197000
11:42:55.648	0.197000
11:42:56.647	0.196000
11:42:57.647	0.196000
11:42:58.647	0.196000
11:42:59.647	0.196000
11:43:00.647	0.195000
11:43:01.647	0.195000
11:43:02.647	0.195000
11:43:03.647	0.195000
11:43:04.647	0.194000
11:43:05.647	0.194000
11:43:06.647	0.194000
11:43:07.647	0.193000
11:43:08.647	0.193000
11:43:09.647	0.193000
11:43:10.647	0.193000
11:43:11.647	0.193000
11:43:12.647	0.192000
11:43:13.647	0.192000
11:43:14.647	0.192000
11:43:15.647	0.192000
11:43:16.647	0.192000
11:43:17.648	0.191000
11:43:18.647	0.191000
11:43:19.647	0.191000
11:43:20.648	0.191000
11:43:21.647	0.191000
11:43:22.647	0.191000
11:43:23.647	0.191000
11:43:24.647	0.190000
11:43:25.647	0.190000
11:43:26.647	0.190000
11:43:27.647	0.190000
11:43:28.647	0.190000
11:43:29.647	0.190000
11:43:30.647	0.190000
11:43:31.647	0.190000
11:43:32.647	0.190000
11:43:33.648	0.190000
11:43:34.647	0.190000
11:43:35.647	0.190000
11:43:36.647	0.190000
11:43:37.647	0.189000
11:43:38.647	0.189000
11:43:39.648	0.189000
11:43:40.647	0.189000
11:43:41.647	0.189000
11:43:42.647	0.189000
11:43:43.647	0.189000
11:43:44.647	0.189000
11:43:45.648	0.189000
11:43:46.647	0.189000
11:43:47.647	0.189000
11:43:48.647	0.189000
11:43:49.648	0.189000
11:43:50.647	0.189000
11:43:51.648	0.189000
11:43:52.647	0.189000
11:43:53.647	0.189000
11:43:54.647	0.189000
11:43:55.647	0.189000
11:43:56.647	0.189000
11:43:57.647	0.189000
11:43:58.647	0.189000
11:43:59.647	0.189000
11:44:00.647	0.189000
11:44:01.647	0.189000
11:44:02.647	0.190000
11:44:03.647	0.190000
11:44:04.647	0.190000
11:44:05.647	0.190000
11:44:06.648	0.190000
11:44:07.648	0.190000
11:44:08.647	0.190000
11:44:09.648	0.190000
11:44:10.647	0.190000
11:44:11.647	0.190000
11:44:12.647	0.190000
11:44:13.647	0.190000
11:44:14.647	0.190000
11:44:15.647	0.190000
11:44:16.647	0.191000
11:44:17.647	0.191000
11:44:18.647	0.191000
11:44:19.647	0.191000
11:44:20.647	0.191000
11:44:21.647	0.191000
11:44:22.647	0.191000
11:44:23.647	0.191000
11:44:24.647	0.191000
11:44:25.647	0.191000
11:44:26.647	0.192000
11:44:27.647	0.192000
11:44:28.647	0.192000
11:44:29.647	0.192000
11:44:30.647	0.192000
11:44:31.648	0.193000
11:44:32.647	0.193000
11:44:33.648	0.193000
11:44:34.647	0.193000
11:44:35.648	0.193000
11:44:36.647	0.193000
11:44:37.647	0.193000
11:44:38.647	0.194000
11:44:39.647	0.194000
11:44:40.647	0.194000
11:44:41.647	0.194000
11:44:42.647	0.195000
11:44:43.647	0.195000
11:44:44.647	0.195000
11:44:45.647	0.195000
11:44:46.647	0.195000
11:44:47.647	0.196000
11:44:48.647	0.196000
11:44:49.647	0.196000
11:44:50.647	0.196000
11:44:51.647	0.197000
11:44:52.648	0.197000
11:44:53.647	0.197000
11:44:54.647	0.197000
11:44:55.647	0.197000
11:44:56.647	0.198000
11:44:57.647	0.198000
11:44:58.647	0.198000
11:44:59.647	0.198000
11:45:00.647	0.199000
11:45:01.647	0.199000
11:45:02.647	0.199000
11:45:03.647	0.199000
11:45:04.647	0.200000
11:45:05.647	0.200000
11:45:06.647	0.200000
11:45:07.647	0.200000
11:45:08.647	0.201000
11:45:09.648	0.201000
11:45:10.647	0.201000
11:45:11.647	0.202000
11:45:12.647	0.202000
11:45:13.647	0.202000
11:45:14.647	0.202000
11:45:15.647	0.202000
11:45:16.647	0.203000
11:45:17.647	0.203000
11:45:18.647	0.203000
11:45:19.647	0.203000
11:45:20.647	0.204000
11:45:21.647	0.204000
11:45:22.647	0.204000
11:45:23.647	0.204000
11:45:24.647	0.205000
11:45:25.647	0.205000
11:45:26.647	0.205000
11:45:27.647	0.205000
11:45:28.647	0.205000
11:45:29.647	0.206000
11:45:30.647	0.206000
11:45:31.647	0.206000
11:45:32.647	0.206000
11:45:33.647	0.206000
11:45:34.647	0.206000
11:45:35.648	0.207000
11:45:36.647	0.207000
11:45:37.647	0.207000
11:45:38.647	0.207000
11:45:39.647	0.207000
11:45:40.647	0.208000
11:45:41.647	0.208000
11:45:42.647	0.208000
11:45:43.647	0.208000
11:45:44.647	0.208000
11:45:45.647	0.209000
11:45:46.647	0.209000
11:45:47.647	0.209000
11:45:48.647	0.209000
11:45:49.647	0.209000
11:45:50.647	0.209000
11:45:51.647	0.209000
11:45:52.647	0.209000
11:45:53.647	0.209000
11:45:54.647	0.210000
11:45:55.647	0.210000
11:45:56.647	0.210000
11:45:57.647	0.210000
11:45:58.647	0.210000
11:45:59.647	0.210000
11:46:00.647	0.210000
11:46:01.647	0.210000
11:46:02.647	0.210000
11:46:03.647	0.211000
11:46:04.647	0.211000
11:46:05.647	0.211000
11:46:06.647	0.211000
11:46:07.647	0.211000
11:46:08.647	0.211000
11:46:09.647	0.211000
11:46:10.647	0.211000
11:46:11.647	0.211000
11:46:12.647	0.211000
11:46:13.647	0.211000
11:46:14.647	0.211000
11:46:15.647	0.211000
11:46:16.647	0.211000
11:46:17.647	0.211000
11:46:18.647	0.211000
11:46:19.647	0.211000
11:46:20.647	0.211000
11:46:21.647	0.211000
11:46:22.647	0.212000
11:46:23.647	0.212000
11:46:24.647	0.212000
11:46:25.647	0.212000
11:46:26.647	0.212000
11:46:27.647	0.212000
11:46:28.647	0.211000
11:46:29.647	0.211000
11:46:30.647	0.212000
11:46:31.647	0.211000
11:46:32.647	0.211000
11:46:33.647	0.211000
11:46:34.647	0.211000
11:46:35.647	0.211000
11:46:36.647	0.211000
11:46:37.647	0.211000
11:46:38.647	0.211000
11:46:39.647	0.211000
11:46:40.647	0.211000
11:46:41.647	0.211000
11:46:42.647	0.211000
11:46:43.647	0.211000
11:46:44.647	0.211000
11:46:45.647	0.211000
11:46:46.648	0.211000
11:46:47.647	0.210000
11:46:48.647	0.210000
11:46:49.647	0.210000
11:46:50.647	0.210000
11:46:51.647	0.210000
11:46:52.647	0.210000
11:46:53.647	0.210000
11:46:54.647	0.210000
11:46:55.647	0.210000
11:46:56.647	0.209000
11:46:57.647	0.209000
11:46:58.647	0.209000
11:46:59.647	0.209000
11:47:00.647	0.209000
11:47:01.647	0.209000
11:47:02.647	0.208000
11:47:03.647	0.208000
11:47:04.647	0.208000
11:47:05.647	0.208000
11:47:06.647	0.208000
11:47:07.647	0.207000
11:47:08.647	0.207000
11:47:09.647	0.207000
11:47:10.647	0.207000
11:47:11.647	0.207000
11:47:12.647	0.207000
11:47:13.647	0.206000
11:47:14.647	0.206000
11:47:15.647	0.206000
11:47:16.647	0.206000
11:47:17.647	0.206000
11:47:18.647	0.205000
11:47:19.647	0.205000
11:47:20.647	0.205000
11:47:21.647	0.205000
11:47:22.647	0.205000
11:47:23.647	0.205000
11:47:24.647	0.204000
11:47:25.647	0.204000
11:47:26.647	0.204000
11:47:27.647	0.204000
11:47:28.647	0.204000
11:47:29.647	0.204000
11:47:30.647	0.203000
11:47:31.647	0.203000
11:47:32.647	0.203000
11:47:33.647	0.203000
11:47:34.647	0.202000
11:47:35.647	0.202000
11:47:36.647	0.202000
11:47:37.647	0.202000
11:47:38.647	0.202000
11:47:39.647	0.202000
11:47:40.647	0.201000
11:47:41.647	0.201000
11:47:42.647	0.201000
11:47:43.647	0.201000
11:47:44.647	0.200000
11:47:45.647	0.200000
11:47:46.647	0.200000
11:47:47.647	0.200000
11:47:48.647	0.200000
11:47:49.647	0.200000
11:47:50.648	0.199000
11:47:51.647	0.199000
11:47:52.647	0.199000
11:47:53.647	0.199000
11:47:54.647	0.199000
11:47:55.647	0.198000
11:47:56.648	0.198000
11:47:57.647	0.198000
11:47:58.647	0.198000
11:47:59.647	0.198000
11:48:00.647	0.197000
11:48:01.647	0.197000
11:48:02.647	0.197000
11:48:03.647	0.197000
11:48:04.647	0.197000
11:48:05.647	0.197000
11:48:06.647	0.197000
11:48:07.647	0.196000
11:48:08.647	0.196000
11:48:09.648	0.196000
11:48:10.647	0.196000
11:48:11.647	0.196000
11:48:12.647	0.196000
11:48:13.647	0.195000
11:48:14.647	0.195000
11:48:15.647	0.195000
11:48:16.647	0.195000
11:48:17.647	0.195000
11:48:18.647	0.194000
11:48:19.647	0.194000
11:48:20.647	0.194000
11:48:21.647	0.194000
11:48:22.647	0.194000
11:48:23.647	0.194000
11:48:24.647	0.194000
11:48:25.647	0.194000
11:48:26.648	0.193000
11:48:27.647	0.193000
11:48:28.647	0.193000
11:48:29.647	0.193000
11:48:30.647	0.193000
11:48:31.647	0.193000
11:48:32.647	0.193000
11:48:33.647	0.193000
11:48:34.647	0.193000
11:48:35.647	0.193000
11:48:36.648	0.192000
11:48:37.647	0.192000
11:48:38.647	0.192000
11:48:39.647	0.192000
11:48:40.648	0.192000
11:48:41.647	0.192000
11:48:42.647	0.192000
11:48:43.647	0.192000
11:48:44.647	0.192000
11:48:45.647	0.192000
11:48:46.647	0.192000
11:48:47.647	0.192000
11:48:48.647	0.192000
11:48:49.647	0.192000
11:48:50.647	0.192000
11:48:51.647	0.192000
11:48:52.647	0.192000
11:48:53.647	0.192000
11:48:54.648	0.192000
11:48:55.647	0.192000
11:48:56.647	0.192000
11:48:57.647	0.192000
11:48:58.647	0.192000
11:48:59.647	0.192000
11:49:00.647	0.192000
11:49:01.647	0.192000
11:49:02.647	0.192000
11:49:03.647	0.192000
11:49:04.647	0.192000
11:49:05.647	0.192000
11:49:06.647	0.192000
11:49:07.648	0.192000
11:49:08.647	0.192000
11:49:09.647	0.192000
11:49:10.648	0.192000
11:49:11.648	0.192000
11:49:12.647	0.192000
11:49:13.647	0.193000
11:49:14.647	0.193000
11:49:15.647	0.193000
11:49:16.647	0.193000
11:49:17.647	0.193000
11:49:18.647	0.193000
11:49:19.647	0.193000
11:49:20.647	0.193000
11:49:21.647	0.193000
11:49:22.647	0.193000
11:49:23.647	0.193000
11:49:24.647	0.193000
11:49:25.647	0.193000
11:49:26.647	0.194000
11:49:27.647	0.194000
11:49:28.647	0.194000
11:49:29.647	0.194000
11:49:30.647	0.194000
11:49:31.647	0.194000
11:49:32.647	0.194000
11:49:33.647	0.195000
11:49:34.647	0.195000
11:49:35.647	0.195000
11:49:36.647	0.195000
11:49:37.647	0.195000
11:49:38.647	0.195000
11:49:39.647	0.195000
11:49:40.647	0.195000
11:49:41.647	0.195000
11:49:42.648	0.196000
11:49:43.647	0.196000
11:49:44.647	0.196000
11:49:45.647	0.196000
11:49:46.647	0.196000
11:49:47.647	0.196000
11:49:48.647	0.197000
11:49:49.647	0.197000
11:49:50.647	0.197000
11:49:51.647	0.197000
11:49:52.647	0.197000
11:49:53.647	0.197000
11:49:54.647	0.198000
11:49:55.647	0.198000
11:49:56.647	0.198000
11:49:57.647	0.198000
11:49:58.647	0.198000
11:49:59.647	0.198000
11:50:00.647	0.198000
11:50:01.647	0.199000
11:50:02.647	0.199000
11:50:03.648	0.199000
11:50:04.647	0.199000
11:50:05.647	0.199000
11:50:06.648	0.199000
11:50:07.647	0.200000
11:50:08.647	0.200000
11:50:09.647	0.200000
11:50:10.647	0.200000
11:50:11.647	0.200000
11:50:12.647	0.200000
11:50:13.647	0.201000
11:50:14.647	0.201000
11:50:15.647	0.201000
11:50:16.647	0.201000
11:50:17.647	0.201000
11:50:18.647	0.201000
11:50:19.647	0.202000
11:50:20.648	0.202000
11:50:21.647	0.202000
11:50:22.647	0.202000
11:50:23.647	0.202000
11:50:24.647	0.203000
11:50:25.647	0.203000
11:50:26.647	0.203000
11:50:27.647	0.203000
11:50:28.647	0.203000
11:50:29.647	0.203000
11:50:30.648	0.204000
11:50:31.648	0.204000
11:50:32.647	0.204000
11:50:33.648	0.204000
11:50:34.648	0.204000
11:50:35.648	0.204000
11:50:36.648	0.205000
11:50:37.647	0.205000
11:50:38.647	0.205000
11:50:39.647	0.205000
11:50:40.647	0.205000
11:50:41.647	0.205000
11:50:42.647	0.205000
11:50:43.648	0.205000
11:50:44.647	0.206000
11:50:45.647	0.206000
11:50:46.648	0.206000
11:50:47.647	0.206000
11:50:48.647	0.206000
11:50:49.647	0.206000
11:50:50.647	0.206000
11:50:51.647	0.206000
11:50:52.647	0.206000
11:50:53.647	0.207000
11:50:54.647	0.207000
11:50:55.647	0.207000
11:50:56.647	0.207000
11:50:57.647	0.207000
11:50:58.647	0.207000
11:50:59.648	0.207000
11:51:00.647	0.207000
11:51:01.647	0.207000
11:51:02.647	0.207000
11:51:03.648	0.208000
11:51:04.647	0.208000
11:51:05.648	0.208000
11:51:06.647	0.208000
11:51:07.647	0.208000
11:51:08.647	0.208000
11:51:09.647	0.208000
11:51:10.647	0.208000
11:51:11.647	0.208000
11:51:12.647	0.208000
11:51:13.647	0.208000
11:51:14.647	0.208000
11:51:15.647	0.208000
11:51:16.647	0.208000
11:51:17.647	0.208000
11:51:18.647	0.209000
11:51:19.647	0.209000
11:51:20.647	0.209000
11:51:21.647	0.209000
11:51:22.647	0.209000
11:51:23.647	0.209000
11:51:24.647	0.209000
11:51:25.648	0.209000
11:51:26.647	0.209000
11:51:27.647	0.209000
11:51:28.647	0.209000
11:51:29.647	0.209000
11:51:30.647	0.209000
11:51:31.647	0.209000
11:51:32.647	0.209000
11:51:33.647	0.209000
11:51:34.647	0.209000
11:51:35.647	0.209000
11:51:36.647	0.209000
11:51:37.647	0.209000
11:51:38.647	0.209000
11:51:39.647	0.209000
11:51:40.647	0.209000
11:51:41.647	0.209000
11:51:42.647	0.209000
11:51:43.647	0.208000
11:51:44.647	0.208000
11:51:45.647	0.208000
11:51:46.647	0.208000
11:51:47.647	0.208000
11:51:48.647	0.208000
11:51:49.647	0.208000
11:51:50.647	0.208000
11:51:51.647	0.208000
11:51:52.647	0.208000
11:51:53.647	0.208000
11:51:54.647	0.208000
11:51:55.647	0.207000
11:51:56.647	0.207000
11:51:57.647	0.207000
11:51:58.647	0.207000
11:51:59.647	0.207000
11:52:00.647	0.207000
11:52:01.647	0.207000
11:52:02.647	0.207000
11:52:03.647	0.207000
11:52:04.647	0.207000
11:52:05.647	0.207000
11:52:06.647	0.206000
11:52:07.647	0.206000
11:52:08.647	0.206000
11:52:09.647	0.206000
11:52:10.647	0.206000
11:52:11.648	0.206000
11:52:12.648	0.206000
11:52:13.647	0.206000
11:52:14.647	0.205000
11:52:15.647	0.205000
11:52:16.647	0.205000
11:52:17.647	0.205000
11:52:18.647	0.205000
11:52:19.647	0.205000
11:52:20.647	0.205000
11:52:21.647	0.205000
11:52:22.647	0.204000
11:52:23.647	0.204000
11:52:24.647	0.204000
11:52:25.647	0.204000
11:52:26.648	0.204000
11:52:27.647	0.204000
11:52:28.647	0.204000
11:52:29.647	0.204000
11:52:30.647	0.203000
11:52:31.647	0.203000
11:52:32.648	0.203000
11:52:33.647	0.203000
11:52:34.647	0.203000
11:52:35.647	0.203000
11:52:36.647	0.202000
11:52:37.647	0.202000
11:52:38.647	0.202000
11:52:39.647	0.202000
11:52:40.648	0.202000
11:52:41.647	0.202000
11:52:42.647	0.202000
11:52:43.647	0.202000
11:52:44.647	0.201000
11:52:45.647	0.201000
11:52:46.647	0.201000
11:52:47.647	0.201000
11:52:48.647	0.201000
11:52:49.647	0.201000
11:52:50.647	0.200000
11:52:51.647	0.200000
11:52:52.647	0.200000
11:52:53.647	0.200000
11:52:54.647	0.200000
11:52:55.647	0.200000
11:52:56.647	0.200000
11:52:57.647	0.200000
11:52:58.647	0.199000
11:52:59.647	0.199000
11:53:00.647	0.199000
11:53:01.647	0.199000
11:53:02.647	0.199000
11:53:03.647	0.199000
11:53:04.648	0.198000
11:53:05.647	0.198000
11:53:06.647	0.198000
11:53:07.647	0.198000
11:53:08.647	0.198000
11:53:09.647	0.198000
11:53:10.647	0.198000
11:53:11.647	0.198000
11:53:12.647	0.197000
11:53:13.647	0.197000
11:53:14.647	0.197000
11:53:15.647	0.197000
11:53:16.647	0.197000
11:53:17.647	0.197000
11:53:18.647	0.197000
11:53:19.647	0.197000
11:53:20.647	0.197000
11:53:21.647	0.196000
11:53:22.647	0.196000
11:53:23.647	0.196000
11:53:24.647	0.196000
11:53:25.647	0.196000
11:53:26.647	0.196000
11:53:27.647	0.196000
11:53:28.647	0.196000
11:53:29.647	0.196000
11:53:30.647	0.195000
11:53:31.647	0.195000
11:53:32.647	0.195000
11:53:33.647	0.195000
11:53:34.647	0.195000
11:53:35.648	0.195000
11:53:36.647	0.195000
11:53:37.647	0.195000
11:53:38.647	0.195000
11:53:39.647	0.195000
11:53:40.647	0.195000
11:53:41.647	0.195000
11:53:42.647	0.195000
11:53:43.647	0.195000
11:53:44.647	0.194000
11:53:45.647	0.195000
11:53:46.647	0.195000
11:53:47.647	0.195000
11:53:48.647	0.194000
11:53:49.647	0.194000
11:53:50.647	0.194000
11:53:51.647	0.194000
11:53:52.647	0.194000
11:53:53.647	0.194000
11:53:54.647	0.194000
11:53:55.648	0.194000
11:53:56.647	0.194000
11:53:57.647	0.194000
11:53:58.648	0.194000
11:53:59.647	0.194000
11:54:00.647	0.194000
11:54:01.647	0.194000
11:54:02.647	0.194000
11:54:03.647	0.194000
11:54:04.647	0.194000
11:54:05.647	0.194000
11:54:06.648	0.194000
11:54:07.647	0.194000
11:54:08.647	0.194000
11:54:09.647	0.194000
11:54:10.647	0.194000
11:54:11.647	0.194000
11:54:12.647	0.194000
11:54:13.648	0.194000
11:54:14.647	0.194000
11:54:15.647	0.194000
11:54:16.647	0.194000
11:54:17.647	0.194000
11:54:18.648	0.194000
11:54:19.647	0.194000
11:54:20.647	0.194000
11:54:21.647	0.195000
11:54:22.648	0.195000
11:54:23.647	0.195000
11:54:24.647	0.195000
11:54:25.647	0.195000
11:54:26.647	0.195000
11:54:27.647	0.195000
11:54:28.647	0.195000
11:54:29.648	0.195000
11:54:30.647	0.195000
11:54:31.647	0.195000
11:54:32.647	0.195000
11:54:33.647	0.195000
11:54:34.647	0.195000
11:54:35.647	0.196000
11:54:36.647	0.196000
11:54:37.647	0.196000
11:54:38.647	0.196000
11:54:39.647	0.196000
11:54:40.647	0.196000
11:54:41.647	0.196000
11:54:42.647	0.196000
11:54:43.647	0.196000
11:54:44.647	0.196000
11:54:45.647	0.197000
11:54:46.647	0.197000
11:54:47.647	0.197000
11:54:48.647	0.197000
11:54:49.647	0.197000
11:54:50.647	0.197000
11:54:51.647	0.197000
11:54:52.647	0.197000
11:54:53.647	0.197000
11:54:54.648	0.197000
11:54:55.648	0.198000
11:54:56.647	0.198000
11:54:57.647	0.198000
11:54:58.647	0.198000
11:54:59.647	0.198000
11:55:00.647	0.198000
11:55:01.647	0.198000
11:55:02.647	0.198000
11:55:03.647	0.198000
11:55:04.647	0.198000
11:55:05.647	0.199000
11:55:06.647	0.199000
11:55:07.647	0.199000
11:55:08.647	0.199000
11:55:09.647	0.199000
11:55:10.647	0.199000
11:55:11.647	0.200000
11:55:12.647	0.200000
11:55:13.647	0.200000
11:55:14.647	0.200000
11:55:15.647	0.200000
11:55:16.647	0.200000
11:55:17.647	0.200000
11:55:18.647	0.200000
11:55:19.647	0.200000
11:55:20.647	0.200000
11:55:21.647	0.201000
11:55:22.647	0.201000
11:55:23.647	0.201000
11:55:24.647	0.201000
11:55:25.647	0.201000
11:55:26.647	0.201000
11:55:27.647	0.201000
11:55:28.647	0.202000
11:55:29.647	0.202000
11:55:30.647	0.202000
11:55:31.647	0.202000
11:55:32.647	0.202000
11:55:33.648	0.202000
11:55:34.647	0.202000
11:55:35.647	0.202000
11:55:36.647	0.202000
11:55:37.647	0.203000
11:55:38.648	0.203000
11:55:39.647	0.203000
11:55:40.647	0.203000
11:55:41.648	0.203000
11:55:42.648	0.203000
11:55:43.648	0.203000
11:55:44.647	0.203000
11:55:45.648	0.204000
11:55:46.647	0.204000
11:55:47.647	0.204000
11:55:48.647	0.204000
11:55:49.648	0.204000
11:55:50.647	0.204000
11:55:51.647	0.204000
11:55:52.647	0.204000
11:55:53.647	0.204000
11:55:54.647	0.204000
11:55:55.647	0.204000
11:55:56.647	0.204000
11:55:57.647	0.205000
11:55:58.648	0.205000
11:55:59.648	0.205000
11:56:00.647	0.205000
11:56:01.647	0.205000
11:56:02.647	0.205000
11:56:03.647	0.205000
11:56:04.647	0.205000
11:56:05.647	0.205000
11:56:06.648	0.205000
11:56:07.647	0.205000
11:56:08.647	0.205000
11:56:09.647	0.205000
11:56:10.647	0.205000
11:56:11.647	0.205000
11:56:12.648	0.205000
11:56:13.647	0.206000
11:56:14.647	0.206000
11:56:15.647	0.206000
11:56:16.647	0.206000
11:56:17.647	0.206000
11:56:18.647	0.206000
11:56:19.648	0.206000
11:56:20.647	0.206000
11:56:21.647	0.206000
11:56:22.647	0.206000
11:56:23.647	0.206000
11:56:24.647	0.206000
11:56:25.647	0.206000
11:56:26.647	0.206000
11:56:27.647	0.206000
11:56:28.647	0.206000
11:56:29.647	0.206000
11:56:30.647	0.206000
11:56:31.647	0.206000
11:56:32.647	0.206000
11:56:33.647	0.206000
11:56:34.647	0.206000
11:56:35.647	0.206000
11:56:36.647	0.206000
11:56:37.647	0.206000
11:56:38.647	0.206000
11:56:39.647	0.206000
11:56:40.647	0.206000
11:56:41.647	0.206000
11:56:42.647	0.206000
11:56:43.647	0.206000
11:56:44.647	0.206000
11:56:45.647	0.206000
11:56:46.647	0.206000
11:56:47.647	0.206000
11:56:48.647	0.206000
11:56:49.647	0.206000
11:56:50.647	0.206000
11:56:51.647	0.206000
11:56:52.647	0.206000
11:56:53.647	0.206000
11:56:54.648	0.206000
11:56:55.647	0.206000
11:56:56.647	0.206000
11:56:57.648	0.205000
11:56:58.647	0.205000
11:56:59.647	0.206000
11:57:00.647	0.206000
11:57:01.647	0.205000
11:57:02.647	0.205000
11:57:03.647	0.205000
11:57:04.647	0.205000
11:57:05.647	0.205000
11:57:06.647	0.205000
11:57:07.647	0.205000
11:57:08.647	0.205000
11:57:09.647	0.205000
11:57:10.647	0.205000
11:57:11.647	0.205000
11:57:12.647	0.205000
11:57:13.647	0.205000
11:57:14.647	0.205000
11:57:15.647	0.204000
11:57:16.648	0.204000
11:57:17.647	0.204000
11:57:18.647	0.204000
11:57:19.647	0.204000
11:57:20.647	0.204000
11:57:21.647	0.204000
11:57:22.647	0.204000
11:57:23.647	0.204000
11:57:24.647	0.204000
11:57:25.647	0.204000
11:57:26.647	0.204000
11:57:27.647	0.203000
11:57:28.647	0.203000
11:57:29.647	0.203000
11:57:30.647	0.203000
11:57:31.647	0.203000
11:57:32.647	0.203000
11:57:33.647	0.203000
11:57:34.647	0.203000
11:57:35.647	0.203000
11:57:36.647	0.202000
11:57:37.647	0.202000
11:57:38.647	0.202000
11:57:39.647	0.202000
11:57:40.647	0.202000
11:57:41.647	0.202000
11:57:42.647	0.202000
11:57:43.647	0.202000
11:57:44.647	0.202000
11:57:45.647	0.202000
11:57:46.647	0.201000
11:57:47.647	0.201000
11:57:48.647	0.201000
11:57:49.647	0.201000
11:57:50.647	0.201000
11:57:51.647	0.201000
11:57:52.647	0.201000
11:57:53.648	0.201000
11:57:54.647	0.200000
11:57:55.647	0.200000
11:57:56.647	0.200000
11:57:57.647	0.200000
11:57:58.647	0.200000
11:57:59.647	0.200000
11:58:00.647	0.200000
11:58:01.647	0.200000
11:58:02.647	0.200000
11:58:03.648	0.200000
11:58:04.647	0.200000
11:58:05.647	0.200000
11:58:06.648	0.199000
11:58:07.647	0.199000
11:58:08.647	0.199000
11:58:09.647	0.199000
11:58:10.647	0.199000
11:58:11.647	0.199000
11:58:12.647	0.199000
11:58:13.647	0.199000
11:58:14.647	0.199000
11:58:15.647	0.198000
11:58:16.647	0.198000
11:58:17.647	0.198000
11:58:18.647	0.198000
11:58:19.647	0.198000
11:58:20.647	0.198000
11:58:21.648	0.198000
11:58:22.647	0.198000
11:58:23.647	0.198000
11:58:24.647	0.198000
11:58:25.648	0.198000
11:58:26.647	0.197000
11:58:27.647	0.197000
11:58:28.647	0.197000
11:58:29.647	0.197000
11:58:30.647	0.197000
11:58:31.647	0.197000
11:58:32.647	0.197000
